gene1,gene2,p_value,statistic,depletion_p_value,q_value,SR_DD_p_value,SR_DD_q_value,depletion_q_value,SR_DD_depletion_p_value,SR_DD_depletion_q_value,survival_coef,survival_p_value,survival_q_value,phylo_coefficient
RAF1,PARD6B,0.00210887481758126,61821,9.474177084265293e-6,0.03477643070436371,0.9978911251824188,1,5.230066225816301e-4,0.9999905258229156,1,0.061086115538553094,0.7307800146311861,0.929088944789656,4.686064798188719
CDK6,MAPK8,0.00211158034521256,61820,0.999999965201076,0.03481662073347336,0.9978884196547876,1,1,3.479892396462958e-8,2.1366112788263597e-7,-0.13563962611454092,0.00157434041990544,0.00419124887838755,4.710643392249177
ERBB2,UBXN6,0.0021142890207893,61819,0.9999130298665662,0.03484799569472451,0.9978857109792107,1,1,8.697013343383908e-5,2.9129451894387793e-4,0.1229284718793609,5.117372015855685e-22,3.6049209998143046e-20,4.363603626628418
BRAF,ROR2,0.00211478105837687,69436,0.9998851312289244,0.03485499848929991,0.9978852189416232,1,1,1.1486877107569347e-4,3.7656642800911784e-4,-0.055693933418099376,3.167055557368979e-5,1.193768531492806e-4,3.8501151194629046
PDGFRB,GPRC5D,0.00211796219010896,62363,5.501702867305225e-7,0.03488993760745385,0.997882037809891,1,4.626379216525833e-5,0.9999994498297132,1,-0.1868070353091566,0.27137425257502684,0.4075325846378404,3.1440999758559824
ERBB2,MDN1,0.00213176090124014,61994,1.4950235038896189e-5,0.03506024790319652,0.99786823909876,1,7.771112407282491e-4,0.999985049764961,1,0.06595510163856559,5.680872616033797e-6,2.473195164229373e-5,8.986842950882723
PDGFRB,GLOD5,0.00213386336424191,121826,5.465099353077132e-10,0.03508481890373544,0.997866136635758,1,1.153398217148589e-7,0.99999999945349,1,0.007213368083342117,5.195049952468177e-4,0.00153278428534801,10.392115961047349
RAF1,TMED8,0.00213434628919054,62175,1,0.03508942383375698,0.9978656537108096,1,1,0,0,0.05336552146042897,6.44761478419116e-6,2.7788644241577297e-5,9.764804974481912
AKT3,PPP2R5A,0.00213994828384798,61991,1.1142695976156929e-13,0.03515368035517803,0.997860051716152,1,7.077957775591471e-11,0.9999999999998884,1,-0.061980533227261436,0.02200596909116645,0.04503972481148183,8.814516556638003
EGFR,TYRO3,0.0021425241331899,62172,0.9996909385382906,0.03518561716048047,0.99785747586681,1,1,3.090614617093923e-4,9.242405186063053e-4,-0.39704963310651736,3.7363673491822614e-11,4.125842215211797e-10,2.457188933245761
AKT2,BRSK1,0.0021425241331899,62172,1,0.03518561716048047,0.99785747586681,1,1,0,0,-0.11677157758564322,0.11698780814845684,0.19706253408090155,9.795876235520945
ERBB2,PRTG,0.0021436207834914,62536,0.9999999541165694,0.03519729692722766,0.9978563792165086,1,1,4.5883430610516036e-8,2.7892137916239314e-7,-0.07495574134372465,4.649081929555976e-5,1.6954986841420812e-4,4.159990627029425
EGFR,MTRF1,0.00214429313787165,61808,6.291092254588461e-5,0.03520499496858764,0.9978557068621284,1,0.00256732662899033,0.9999370890774542,1,-0.0806122956977234,1.0894648925274546e-13,1.861443421022997e-12,8.16114510897302
CDK4,AP1G2,0.00215750274612492,62166,7.706652569983615e-13,0.03536816006678251,0.9978424972538752,1,3.7655465650895126e-10,0.9999999999992292,1,-0.18469415203400347,8.154553884475216e-4,0.00230848231224251,5.094835170346008
EGFR,FOLH1,0.00215895158615647,74299,0.0032322054577012,0.03538855731766775,0.9978410484138436,1,0.06598772501049657,0.9967677945422988,1,-0.2506894682337542,0.03844926452588851,0.07395669759386468,7.7561842618672445
PIK3CA,SUB1,0.00216082126677935,61802,0.9999851979083758,0.03540913818941765,0.9978391787332208,1,1,1.4802091624188662e-5,5.773226225907543e-5,0.024286763817407325,3.226103776009424e-7,1.7700345626488317e-6,10.44422219358226
PDGFRB,GRID2IP,0.00216289780155323,71393,0.00141815333102204,0.03543533339030895,0.9978371021984468,1,0.03398009048157897,0.998581846668978,1,-0.06321207305514748,5.377883003318517e-7,2.830381316431002e-6,3.3704533957382257
PIK3CA,AGK,0.00216635625812944,61800,0.999999469145456,0.03547855324245577,0.9978336437418706,1,1,5.30854544100734e-7,2.680913082543407e-6,-0.1831398707963108,5.752745729690556e-4,0.00168152155018695,6.0789752938858514
EGFR,VAT1,0.00216912857130254,61799,0.9999978730172212,0.03551610969873604,0.9978308714286974,1,1,2.1269827787939732e-6,9.670876745771614e-6,-0.1763177845302712,0.19021419059012248,0.30031372416887203,4.006563434172247
ERBB2,ST6GAL1,0.0021729837340626,61979,9.383506684245928e-7,0.03556352273730445,0.9978270162659374,1,7.331722844629716e-5,0.9999990616493316,1,0.09305441846299867,0.21145545664846235,0.3290242425538129,2.536022157755662
CDK6,CENPA,0.00217468284898965,61797,0.9999901333541934,0.03558347525318284,0.9978253171510104,1,1,9.866645806599904e-6,3.973849142683761e-5,-0.37120394608030544,2.5329826278827695e-22,1.8775945051596262e-20,6.636477337826826
XPO1,UBE2G1,0.00217468284898965,61797,0.9999999999999992,0.03558347525318284,0.9978253171510104,1,1,7.771561172376099e-16,1.3473137754950744e-14,-0.04106660964192531,1.1896599577408288e-14,2.40336118037744e-13,9.089787817397912
EGFR,OTOF,0.00218056589417974,82631,9.030590474852629e-6,0.03565938112740809,0.9978194341058204,1,5.129792520756178e-4,0.9999909694095253,1,-0.10210595618044586,1.882350096735121e-6,8.959781825106581e-6,4.016952654037012
PDGFRB,PARD6B,0.0021830384429891,61794,2.9110136435148493e-6,0.03568981064850246,0.9978169615570108,1,1.935083921524236e-4,0.9999970889863564,1,-0.03897899545556296,2.025519979517692e-6,9.583253504356412e-6,7.739608666432678
EGFR,ATG9A,0.00219702912503471,61789,0.999972784630788,0.03587559138280414,0.9978029708749652,1,1,2.721536921201917e-5,1.0079485112473829e-4,-0.37662852167493577,1.7912756363664104e-7,1.029452775229547e-6,4.971841184902482
AKT2,XRN2,0.0021998369948561,61788,1,0.03591466086046139,0.9978001630051438,1,1,0,0,-0.1700083364265814,0.06616901981462736,0.11952711051130452,6.949705217006223
EGFR,GZMH,0.00220518951060759,47754,6.857823903174167e-12,0.03598732804914321,0.9977948104893924,1,2.4801284303544167e-9,0.9999999999931422,1,-0.03586628052468636,0.06807545269944003,0.12253290865303526,5.548902228013393
RAF1,HUNK,0.00220897670280915,62148,0.9998943592695247,0.03602873841518,0.9977910232971908,1,1,1.056407304752538e-4,3.4783304342548367e-4,0.0883922497178259,0.7575792419341048,0.9559381704969804,6.367591093948515
AKT2,SNF8,0.00221110102879545,61784,0.9999999929902026,0.03605318820722401,0.9977888989712046,1,1,7.009797409196494e-9,4.7968110498008646e-8,-0.12387844389622303,0.17299486191583413,0.2766633372353524,8.237948273030595
RAF1,ILF2,0.00221110102879545,61784,1,0.03605318820722401,0.9977888989712046,1,1,0,0,-0.0903534217874306,0.00107988233692087,0.00297927792504456,7.099331171048718
EGFR,KCNH8,0.00221145262468084,62329,1.1142695976156929e-13,0.03605665530513632,0.9977885473753192,1,7.077957775591471e-11,0.9999999999998884,1,-0.13191585828006272,2.0576285739773657e-5,8.036982838423943e-5,4.0543256119880695
KIT,PHF7,0.00221178566746172,62147,0.9997966830973228,0.0360609524104617,0.9977882143325384,1,1,2.033169026772752e-4,6.343051755169464e-4,0.033701041963099906,8.163480581565028e-18,2.799790389559798e-16,3.240962480197218
FLT1,CD207,0.0022131761346321,75589,0.999999090504644,0.03608022189325161,0.997786823865368,1,1,9.09495356138379e-7,4.452182016592615e-6,-0.06479549017203294,2.566816383264997e-8,1.7161417683962484e-7,7.392753135628766
SMO,KIF1A,0.00221692224023035,62870,0.999999999924376,0.03612992906897872,0.9977830777597696,1,1,7.562395154536715e-11,6.921508105824232e-10,-0.048580167507369154,0.0782478473328884,0.13846643335032305,5.347566302559518
PIK3CA,STARD13,0.00221775013368018,61963,0.999994795551262,0.03613662567106237,0.9977822498663198,1,1,5.204448737861078e-6,2.2038931304346285e-5,-0.09636203209729485,0.02739099415503374,0.05476142368806782,5.59003377001438
ERBB2,TCTN3,0.00221958332924131,61781,0.9999999999900796,0.03615580058023726,0.9977804166707588,1,1,9.920508858840547e-12,1.0223023214284671e-10,-0.06333487893946292,1.957169952347619e-13,3.1972703008224497e-12,5.810323923019463
FGFR1,ARRB1,0.00221958332924131,61781,0.9999999996000306,0.03615580058023726,0.9977804166707588,1,1,3.9996939094066864e-10,3.286898305779893e-9,-0.012362059754202147,0.28814344195562686,0.4289552892558266,4.901388357328443
ERBB2,AKAP10,0.00222623629270485,61960,0.9998943592695247,0.03624190048424443,0.9977737637072952,1,1,1.056407304752538e-4,3.4783304342548367e-4,0.044193970886311135,0.5405241774094702,0.7270885686137669,3.90935192559496
AKT1,NOL10,0.00222623629270485,61960,0.999994795551262,0.03624190048424443,0.9977737637072952,1,1,5.204448737861078e-6,2.2038931304346285e-5,-0.09620131616285625,0.1553333160424177,0.25208869434889186,3.5710403023740382
PDGFRB,LRRC61,0.00222623629270485,61960,2.1306598050192562e-05,0.03624190048424443,0.9977737637072952,1,0.00104433521631226,0.9999786934019498,1,-0.05467476315574436,6.809201588272596e-12,8.554570255836301e-11,6.221858408788533
MS4A1,AGAP2,0.00222901089030991,63047,0.9997999955477072,0.03627910272918787,0.99777098910969,1,1,2.000044522928457e-4,6.245191701196819e-4,0.08306658277765742,0.7088231826252815,0.9068095958945852,6.9126584991118465
PDGFRB,ESRP2,0.00223181139155622,63046,1.3340032435439586e-7,0.0363189878495464,0.9977681886084436,1,1.3497829231668504e-5,0.9999998665996755,1,-0.26405697766831954,2.2382656260628544e-6,1.0506189507843018e-5,4.593411855725984
AKT2,UBE2S,0.00223378604764993,61776,1,0.03634006232827581,0.99776621395235,1,1,0,0,-0.21240432830156084,0.10748041191463624,0.1829649780491961,7.835949581941269
EGFR,DUSP28,0.00223380669867358,62320,9.474177084265293e-6,0.03634006232827581,0.9977661933013264,1,5.230066225816301e-4,0.9999905258229156,1,0.07216423981923761,0.00299480390453131,0.00750435520356951,10.18138418985482
CDK6,CYTH3,0.00223949015546762,61774,0.9999993179999732,0.03640969395276704,0.9977605098445324,1,1,6.82000026674956e-7,3.3806988799960057e-6,-0.27977231144187253,0.03654924666063851,0.07072146438259061,9.393540198758435
CDK4,HSD17B8,0.002245207457841,61772,2.2776747631668413e-8,0.03647065321225814,0.997754792542159,1,2.9078426539148976e-6,0.9999999772232524,1,0.08105301374569836,1.1639970357314193e-14,2.354755298793729e-13,8.653873649909567
CDK6,ATP2A2,0.002245207457841,61772,0.9998176227868744,0.03647065321225814,0.997754792542159,1,1,1.8237721312552857e-4,5.723427919629204e-4,-0.24936695298175468,4.912033493058103e-20,2.4405008305853488e-18,6.617016422342802
KRAS,DRG2,0.00224807106533886,61771,0.9999130298665662,0.03650345751265532,0.9977519289346612,1,1,8.697013343383908e-5,2.9129451894387793e-4,-0.006537577054745426,0.01438323195314456,0.03080396102881292,8.377621216963547
MS4A1,FBXL12,0.00225093798150453,61770,0.9999997689949998,0.03653400544590635,0.9977490620184954,1,1,2.31005000239648e-7,1.25351818272412e-6,0.12637021086303973,0.5727942530922784,0.7626721613531307,7.199143286313971
RAF1,ACTN2,0.00226531139756996,62310,0.999872011051695,0.03671464940726677,0.99773468860243,1,1,1.279889483050134e-4,4.169971104912115e-4,-0.026191632000879903,0.12414756775558586,0.2075278749328928,7.055978465168389
BRAF,KIF2C,0.00228560027330107,61758,0.9999999999986096,0.03697401433420184,0.997714399726699,1,1,1.390443316040546e-12,1.6025099300353416e-11,-0.3628381193948899,7.2188153325663445e-12,9.02807925229538e-11,6.535709264269019
AKT2,ARHGDIA,0.00228937269118709,61938,1,0.03702003815170856,0.9977106273088128,1,1,0,0,-0.14138490363746928,0.5253767194692543,0.7102060741989679,8.051560783450299
EGFR,PAX5,0.00228946308962715,76110,9.101727479407373e-5,0.03702034635998868,0.9977105369103728,1,0.00357488549519836,0.999908982725206,1,-0.09076720530504759,0.00107573113212541,0.00296906643594699,3.635544191239537
MS4A1,POTEM,0.00229343254945714,135540,0.9999999999964788,0.03707298032007263,0.9977065674505428,1,1,3.5211833449011465e-12,3.931028604210544e-11,0,1,1,7.56654558847611
RAF1,LINGO1,0.00229494332977547,64655,0.9998818960290372,0.03708931459214209,0.9977050566702246,1,1,1.1810397096267966e-4,3.867910079866529e-4,-0.06935147321725996,0.13365456040739815,0.22122722163811656,4.6107895523562314
BRAF,MED30,0.0022972613600464,61754,0.9999851979083758,0.03711868512571172,0.9977027386399536,1,1,1.4802091624188662e-5,5.773226225907543e-5,0.035213241906594785,0.00681995959684449,0.0157600070001295,8.508897610137053
EGFR,TMEM177,0.00230018503818945,61753,9.474177084265293e-6,0.0371532004394309,0.9976998149618106,1,5.230066225816301e-4,0.9999905258229156,1,-0.2065998856940668,0.4163539661786708,0.5853296540278933,5.897348363013344
MS4A1,PLGLB1,0.00230476517594866,62114,0.999681638235574,0.03721328065982581,0.9976952348240512,1,1,3.183617644260117e-4,9.49890762634743e-4,0,1,1,7.753463478340545
AKT2,PSMD9,0.00231191347847151,61749,0.9999999997741164,0.03729330725612267,0.9976880865215284,1,1,2.2588364512188264e-10,1.924453453359951e-9,-0.1709197282740573,0.16328301369394924,0.26318267211995416,7.912546701572645
ERBB2,RUFY2,0.00231508966776839,62111,0.9999999246582884,0.03733119856415798,0.9976849103322316,1,1,7.534171164724769e-8,4.377111551634111e-7,-0.03128232077620545,0.29136318407675244,0.4330095159751487,4.25398322108673
EGFR,RIMS1,0.00231757906995229,83129,0.9997686880294891,0.03736785715585036,0.9976824209300476,1,1,2.3131197051073915e-4,7.143264806519852e-4,-0.19743880812566858,0.06474074865358928,0.11725875503422754,5.601025880163808
PDCD1,S100A2,0.00231860357913677,61928,0.0013842267215565,0.03737740801333406,0.9976813964208632,1,0.03326393725717803,0.9986157732784436,1,-0.21378900323268232,0.05045405458057455,0.09407992573172017,6.21946206206081
EGFR,AMY2B,0.00231939417999812,62109,1.2259541499689388e-5,0.03738899154349619,0.9976806058200018,1,6.572621356889776e-4,0.9999877404585004,1,0.053834317456525276,0.00399663691497993,0.00974541804737359,7.69299343562337
CDK6,CSNK1G1,0.00233039025704929,61924,0.999999979036152,0.03753010954886758,0.9976696097429508,1,1,2.0963847990884688e-8,1.344166013946979e-7,-0.10122266739555381,2.5238055483394183e-5,9.690292333202576e-5,1.8389733257353469
KDR,TECTA,0.00233588441306337,63016,0.9999999995739876,0.03760225384853139,0.9976641155869366,1,1,4.2601233651851084e-10,3.496873722731906e-9,-0.0722876549239228,2.838525574693159e-4,8.838946421196478e-4,2.760993481717815
FGFR1,PRKCZ,0.00233630391656382,61922,0.00134504216903856,0.0376066737324864,0.9976636960834362,1,0.03242138872918886,0.9986549578309616,1,-0.14270820116431351,2.893104131124461e-7,1.6013972304481602e-6,9.19587903449058
CDK4,RHEBL1,0.00234147186644159,61739,0.9999999996000306,0.03766999660128975,0.9976585281335584,1,1,3.9996939094066864e-10,3.286898305779893e-9,-0.012639492454541401,1.366016825169047e-4,4.537367042099592e-4,3.6824330567474823
EGFR,BCL7A,0.00234223115943234,61920,1.1324618877851952e-4,0.03767987593390224,0.9976577688405676,1,0.00419224159011498,0.9998867538112216,1,-0.27055384714923836,8.692211260243106e-4,0.00244636162158313,3.019671496895877
RAF1,DTNB,0.00234444644330603,61738,0.9999999999999928,0.03770433017308838,0.997655553556694,1,1,7.327471962526033e-15,1.1272317006006369e-13,0.02314630629135945,0.2043252860132095,0.3194514031283842,4.414639939787015
ERBB2,PIBF1,0.00235345468466095,62098,0.0051660455096898,0.03781471263764294,0.997646545315339,1,0.0948558993782618,0.9948339544903102,1,-0.02603644333368609,6.836103042578293e-11,7.211021360621845e-10,4.26148411276847
KDR,NECAB1,0.00235593217101318,63184,0.9999999999969028,0.03784748911325836,0.9976440678289868,1,1,3.0971891717967988e-12,3.4663085263329417e-11,-0.0562377407286933,2.6199643308586795e-5,1.0027348859250218e-4,5.015159700478632
RAF1,RWDD2A,0.00235640580749876,63009,0.9999655415117322,0.03785158267019768,0.9976435941925011,1,1,3.4458488267774534e-5,1.252578888887016e-4,0.08246438757628159,0.00399335904077677,0.00973820747832626,7.61239076077909
CD274,TSLP,0.0023640484746986,68472,0.9998862297795166,0.03795202832049794,0.9976359515253014,1,1,1.1377022048342234e-4,3.731678475905236e-4,0.07832007449215461,0.04349519919129473,0.08250439032293169,6.603611812652493
EGFR,DPY19L1,0.00236536445242798,61731,0.9999978730172212,0.03796728205824242,0.997634635547572,1,1,2.1269827787939732e-6,9.670876745771614e-6,-0.11392323787735044,5.385578236161791e-14,9.704974386510952e-13,4.404786004590985
XPO1,MCM6,0.00236836649099313,61730,1,0.03800959043871892,0.9976316335090069,1,1,0,0,-0.21878386344805867,6.405023818032747e-30,1.6848986832237448e-27,7.115008859670341
KDR,ANKRD45,0.00237157907292506,75493,0.9999985984539252,0.03805408750823209,0.9976284209270748,1,1,1.4015460747529571e-6,6.578300986499995e-6,-0.11322022781281363,4.367346400321645e-4,0.00130928094970009,6.546437191888258
EGFR,KCTD16,0.00237556699332307,104754,0.999684577814665,0.03809805103884896,0.9976244330066768,1,1,3.1542218533497923e-4,9.420407173869202e-4,-0.030541201993455232,0.35218976791184353,0.5085923423764049,3.111568403574272
FLT4,PLAG1,0.00237808139857578,61908,5.652400103984652e-4,0.03813484011547603,0.9976219186014242,1,0.01615491312239565,0.9994347599896016,1,-0.1297950581394269,0.06103878473694195,0.11136703271931452,2.6817343492124643
RAF1,TTYH2,0.0023813036201122,62813,0.9999712041447298,0.03817235661264093,0.9976186963798878,1,1,2.8795855270158377e-5,1.0624421378086056e-4,-0.07145717570298295,0.05670822907586748,0.10434463555813037,7.521319941141698
KDR,ANK2,0.00238645125710741,61724,0.9999999997257406,0.03823361474987865,0.9976135487428924,1,1,2.742593929738746e-10,2.327162315748153e-9,-0.08684145147722938,4.8751347114392615e-6,2.149665885392789e-5,5.442788538342017
RAF1,NLGN4X,0.00238949792237284,83946,0.9999999999862992,0.0382682483670081,0.9976105020776272,1,1,1.3700818257689208e-11,1.4004870097967686e-10,0.11769029612198484,0.5939145407462562,0.7854583667135568,4.115182527469068
AKT2,PFKFB4,0.00239079054414627,62085,0.9999999999959148,0.03828540532553434,0.9976092094558536,1,1,4.085176641410726e-12,4.4406850698818656e-11,0.047839542718709806,3.0763374689573523e-4,9.511503141543318e-4,3.723928105872786
EGFR,GIT1,0.00239250722807109,61722,3.4430140760073646e-4,0.03831053137914134,0.997607492771929,1,0.0105716131355119,0.9996556985923992,1,-0.11189654455707451,3.5727232148258664e-5,1.333074435411128e-4,2.177026994176875
BRAF,SLIT1,0.00239805197966805,80383,0.9999999157047568,0.03837800204554804,0.997601948020332,1,1,8.429524323005921e-8,4.88110879824312e-7,-0.03246434492922127,0.7707321491522618,0.9691667148711414,3.2555351011760147
ERBB2,PAK1IP1,0.00240466091046375,61718,0.00156063027701123,0.0384564927386379,0.9975953390895362,1,0.03625240261283898,0.9984393697229887,1,0.054772244842012804,0.02523180914485619,0.05088276655280286,3.8769313773125673
