index,002-064,002-066,001-047,501-053,002-069,002-075,001-043,001-076,001-038,002-070,001-064,502-052,002-074,001-071,502-062,001-078,501-056,002-067,501-059,002-042,301-028,001-046,001-055,301-033
KCTD2,163.1990703,200.0125294,173.3362154,184.2342946,127.627207,107.4434782,139.8669481,121.9725944,149.1555424,203.5597067,95.71106253,117.9622327,188.5804792,337.9364953,125.4476933,155.2695328,124.1189989,183.9833147,114.7327896,149.6187032,0,149.1090979,178.3553634,143.1689007
ATP5PD,91.12505914,136.3885505,110.4027365,115.5282105,110.3955474,118.8569624,109.3364066,92.88514282,102.690857,111.0060713,107.392414,96.49088074,110.8893591,204.9880072,58.72090012,91.45100278,100.1674534,99.39288908,160.6776486,88.2757552,0,106.8749211,106.8494542,155.9452444
SLC16A5,12.18503338,50.8484935,16.56856866,15.47073608,24.80474898,12.12885519,9.787786166,9.625266412,8.015784436,21.60166932,15.56843258,23.61006111,11.59868952,13.87866534,32.7574798,10.57723182,48.2080252,22.25743375,9.33688505,119.3236201,0,7.54231717,16.41249531,0
ARMC7,45.51624255,161.8811801,56.99488269,72.56677964,80.75778871,69.50412612,74.22261918,71.90156913,19.24864589,69.75348225,55.92714111,53.24085742,52.90152921,94.29375611,65.44519906,58.22823803,61.74079578,68.27039967,45.86126171,110.087233,161.0633941,87.6182343,43.50678276,44.51051983
NT5C,33.2827956,42.69161677,55.6428665,56.4494623,49.98165009,54.98928625,80.96572851,55.76046174,48.45549535,54.40929268,78.22755894,40.77801441,32.55301754,118.7109313,49.50482147,51.42957356,53.10283264,63.01540479,37.62770766,25.76115897,0,80.33119526,50.39425766,0
JPT1,98.47632812,206.2408693,61.47210503,126.2777257,110.5414017,86.47229999,163.053289,141.8532822,37.80268416,93.46625102,129.0411608,81.179819,144.26314,236.8404128,120.1611084,130.7540039,118.9218098,86.62055479,203.2293923,152.0205875,0,197.6371335,171.5315259,147.9327905
SUMO2,176.1309937,218.9360763,192.7067121,276.9913179,202.0269292,194.9024553,281.8499902,295.2819278,224.8288671,266.9866267,238.5525662,272.4146377,215.9393543,466.7298069,205.0871786,235.2763078,177.3216342,210.035071,284.2813774,136.3053596,0,299.2303951,274.7342187,300.9910899
NUP85,123.8625837,179.7996942,142.7573687,146.2467303,207.330902,198.6051704,225.2256228,198.7817114,111.5736068,135.1876567,225.0705194,164.6719863,143.4080274,354.4842508,173.2811746,163.722334,179.7030804,155.5233348,116.6328512,164.7712103,0,244.0317021,141.32809,121.2832381
GGA3,127.0108272,216.56869,128.303907,144.3984721,160.3583382,149.6632963,161.417181,152.5816632,115.6293328,164.8756374,157.387095,124.6719485,132.1728947,215.5174535,151.5783742,135.9721244,171.6267321,142.5144843,115.9552476,130.2756986,281.9294295,190.6821373,137.19166,311.6493487
MRPS7,51.03585029,98.35624964,56.40550993,93.94847324,74.25292338,77.89001094,75.57063407,80.43042727,41.67726044,73.12219714,108.5019641,88.40704827,55.76786281,167.2529732,76.0353585,64.68773234,53.11451155,71.15116404,86.68962405,98.91758516,274.006255,99.78948084,74.0151459,265.0295756
MIF4GD,46.87180089,154.585017,54.94938806,64.9067384,84.05919819,73.36985389,92.04847271,68.52652048,28.64585177,73.37779626,61.84290064,55.92149335,68.00392175,134.1168093,77.73831962,70.36075426,63.16936083,95.33587549,31.28160295,139.6032534,164.7900959,66.18128166,89.02689458,45.54040894
MIF4GD-DT,10.92297188,60.43051571,12.27477992,20.9558739,33.45796197,25.53416534,25.18857098,15.07506883,7.838783735,20.35450132,7.949584044,12.68610719,13.67185118,26.31345542,26.45677143,19.11330412,27.50038593,19.28628994,5.706695275,72.93048328,0,14.81739779,11.46434463,0
SLC25A19,34.8094116,99.99828884,42.09368511,38.56095973,52.98608967,81.28688118,77.26096607,36.70603401,52.2693929,51.1457196,57.82714339,67.67326601,49.00698662,54.0889899,58.85042408,29.77367049,128.7359743,55.377563,69.58175614,120.4181396,137.4576011,45.41807482,20.02125977,0
GRB2,335.5671608,497.7393511,416.0118384,406.1575365,291.6095107,413.9941995,493.3127682,335.5224161,331.8235609,449.8261736,439.5203895,441.6783485,440.3657394,508.1451302,426.2521537,312.9708188,541.4310504,517.6365996,318.0163638,214.0026162,289.9550924,331.3496071,298.1915702,694.4622666
MIR3678,0,0,65.99652947,0,14.05390124,22.14304592,16.92859545,0,0,0,0,0,0,0,105.7243927,0,21.12263686,0,0,560.1681801,0,0,0,0
TMEM94,222.4019687,368.5346148,197.5299111,252.8931999,269.7634302,172.8210264,246.829964,274.4786516,187.2455341,242.2209073,228.0860398,244.1106118,229.1792234,446.1185269,182.4905347,266.7589965,139.8320895,301.5479132,213.6417624,157.1815192,50.39352186,272.3001047,231.14396,445.6465092
CASKIN2,146.669292,261.3167386,136.111416,154.2673022,161.2172469,109.7109924,151.223316,167.2675365,91.72238599,149.9165791,130.1368521,130.5451925,142.8650992,312.8941775,145.2859822,153.8108745,80.42470491,226.1227357,82.37615124,107.0981054,157.8014212,110.4733859,154.8314117,43.60906046
TSEN54,88.63530836,219.7418921,67.27419154,97.01080898,106.1468454,85.43928111,139.9036296,106.3032391,63.43367438,109.2700162,84.00155148,76.06142995,80.0904103,201.7288312,92.84495957,103.3892446,88.43835903,114.7723746,58.77480799,143.0725522,132.6956056,109.4904805,106.8292244,110.0129005
LLGL2,18.64831438,67.59783824,16.99583128,19.03475194,29.45318162,8.258667209,14.6320723,6.202842538,14.3468305,25.03999398,7.821140307,12.61879364,14.66710464,18.07372118,21.28071287,14.0464297,38.26499096,27.29602779,5.449358468,110.5424884,287.0697854,9.747243489,23.41521511,31.73315811
MYO15B,176.1049796,350.8040071,154.6304374,169.6644077,136.9539758,94.71223799,122.360079,99.93790431,181.3283073,320.2590153,73.64941926,199.8568253,114.1073837,107.9220008,160.788707,180.2666287,181.301156,213.3079631,94.60602873,127.1976466,173.853614,106.509185,113.3526617,144.1354464
RECQL5,73.75817209,165.2456803,95.00835086,77.796421,144.2232316,94.74071187,98.75207127,79.28313606,61.57706218,91.82080204,89.16599589,86.94661482,63.35152347,137.8357089,61.32334932,94.88280783,81.99419198,106.2302535,57.57799037,102.1159881,0,124.7264517,72.84461272,43.10909347
SMIM5,53.61552272,104.8777092,60.31517883,36.85230022,70.73915975,47.18541581,49.13494226,29.59735328,57.09926634,59.76834749,30.93097701,27.0959457,33.00861591,44.96865142,21.71701153,48.99947059,56.26373663,54.93549116,47.90969754,78.03528455,0,62.11730629,39.39528867,24.61691834
SMIM6,50.22976887,110.1213349,78.28831128,56.2052828,93.13002966,51.62856399,65.09184916,46.09305736,73.26943222,60.49423098,42.91416803,49.52357036,51.22790589,90.61424259,41.67409797,83.45374666,114.0512089,79.53076809,50.2030251,126.0256524,0,88.34957615,71.43846545,328.8897418
SAP30BP,108.6038606,235.5088577,152.5556073,137.8466177,222.695496,190.2809955,159.4614161,146.9166054,120.5614191,124.0937283,149.1736903,137.0723899,138.4524674,317.351661,88.97994055,153.0957882,132.8079624,156.7663183,120.5724443,143.5145413,224.1777475,165.6382925,114.1349888,154.8810662
ITGB4,147.3441654,943.4739962,220.6749803,202.1165579,970.9185796,339.4164419,387.1718257,38.34192879,271.7420874,210.9601421,109.5759765,427.3345041,122.6402056,254.2852391,376.966292,198.3458661,128.3354055,595.7284222,121.577678,281.0230891,269.6698152,324.5367347,107.4802798,130.4176006
GALK1,32.1972023,169.7557219,57.13234329,55.06396194,123.029806,70.21435215,61.91269427,39.6114722,40.99463265,57.53962864,87.43156496,76.62820936,46.07773499,101.0361538,82.64293096,66.14814771,73.1423758,90.41546037,65.65770222,138.0326117,188.6628333,64.40348151,48.96349147,104.2754728
H3-3B,350.3099318,685.6883335,501.3810355,587.262006,654.933793,618.5974299,707.1814495,531.3693521,385.0955861,569.7515118,919.3703254,881.2757292,768.2927716,1779.084937,482.3673457,591.0156668,308.1549604,705.4289112,1168.429577,153.8012026,668.7780644,490.7829415,744.2536717,431.2455484
UNK,162.3045957,318.1743008,206.0425945,190.7087856,447.5888498,201.0060974,262.5337918,227.0855963,185.0352683,210.2801308,215.5881796,195.0085956,211.8011778,453.2540194,108.9374149,261.1640312,169.1641069,194.637917,278.5248427,133.857276,0,274.5560987,200.4570319,250.1105564
UNC13D,47.38121243,162.04905,95.52082859,45.2102229,137.8427663,46.43975082,76.10969859,27.68176308,42.34304662,98.43466089,58.88198858,48.82549616,50.94402553,91.9925081,68.07657013,39.66583276,94.96579498,100.4587672,69.35864831,135.4207511,0,41.02033756,80.4733302,16.82896074
WBP2,296.0598245,306.2805234,559.0085737,356.9296756,531.9501839,314.009636,237.2637187,154.7130875,403.5833886,1291.540963,255.8331838,261.1115839,260.2302702,543.2005669,165.4982217,174.0518389,207.0480066,444.7380417,277.7857329,228.3799825,337.6991333,225.3194661,340.5099515,373.2980808
TRIM47,175.2656801,196.9977168,392.0445666,227.1075871,462.8984172,184.6497686,203.9074889,111.0830726,102.3497156,693.5316389,227.4327088,262.4763645,180.2402896,524.675241,180.1180591,163.7379905,84.59800758,325.7029705,275.1189627,106.0371351,144.9314484,122.7614471,87.89376446,40.05239145
TRIM65,131.2559298,208.0855081,200.4263833,181.4859934,310.620046,171.5858951,173.4095867,144.6121467,102.8523799,740.347943,206.5051773,151.0415241,125.333612,184.6310588,110.0371593,136.9573464,126.2592078,196.8202978,136.8128978,105.7616675,116.8742065,149.7742569,108.9485086,226.0906148
MRPL38,16.76874169,52.22122363,32.9488957,33.6232716,77.87257428,43.59702039,31.42579478,31.13811125,40.0084063,184.6887786,34.97280693,25.41985371,24.50430156,36.65144674,16.49049746,25.50391779,30.29979685,33.59302949,34.52021295,57.77118474,0,36.1015813,32.86837095,75.38286722
FBF1,31.69255363,88.16928973,43.55476755,41.45394325,119.9363691,28.9175677,39.01374671,38.79465951,25.75413178,215.0302946,23.60810621,32.51031744,27.1887833,39.78101816,23.35847854,31.23983606,39.53354143,49.91581275,14.99936593,52.16028621,0,55.14224746,32.10563025,0
ACOX1,159.0901905,238.0055059,186.4246643,175.9852116,324.1284861,174.2074608,171.1124286,194.7760608,148.2179101,895.9016009,184.0341876,236.5838805,237.3546468,382.3429863,135.5303523,171.7848609,131.5538013,207.2278221,200.1441203,133.9802042,0,190.0948509,203.8055557,501.6699791
TEN1,2.607746989,6.801376827,7.252931142,5.033505061,26.77142217,9.733965627,13.64315486,3.620962581,0,26.00450372,5.21917352,4.997317673,0.997337488,3.409674173,4.929260283,5.536119334,10.83296574,2.034981684,0,54.72154734,0,5.83687673,3.763366962,98.17986838
CDK3,6.958692569,33.87862744,18.92412964,12.89448318,62.27990624,17.8937426,20.29929193,15.4598835,13.73308825,47.80352775,13.84279659,9.334631867,12.06485189,23.7777023,15.03266209,17.72755683,15.417299,15.4461468,0,29.20455293,0,21.22886491,10.04242889,0
EVPL,1.590180317,40.88168701,3.369730456,6.664951269,26.01231314,0.282651591,4.321803291,0.883211976,2.689924837,11.70420431,0.909315539,0.87066249,1.216334598,1.663350557,4.907457859,1.060989301,27.50187971,4.845470829,5.874858349,108.4482757,0,1.468906798,58.68302324,51.31644668
SRP68,79.01829532,141.269717,78.73416743,119.9524833,163.8791624,109.6884768,122.341527,101.518185,91.05888397,461.7804754,133.1858735,117.253353,92.75065881,164.1426688,63.8021833,110.6358595,119.3168643,106.5689584,124.8971662,125.1203987,0,145.1288047,113.5526405,100.7046804
ZACN,15.53628692,75.97660612,18.00462552,21.59159803,49.68953057,33.82893944,20.69006882,33.65351375,14.9472884,134.593835,27.56103019,18.23580045,21.09367629,30.87722398,20.1375545,25.39673857,22.12800963,27.2787712,26.78582579,39.73331298,105.829906,37.2861125,22.98170331,0
GALR2,6.701226012,44.48883123,1.129583716,4.703559354,18.28133112,9.095905243,5.794930706,9.474104863,0,53.66230421,12.41432759,1.751154017,8.387659121,12.10744753,9.21229562,1.034645463,17.35348461,5.704766572,0,47.93864615,0,9.696480174,1.758339334,91.74418873
EXOC7,163.5496369,307.5205957,171.2510775,183.0912089,358.8662849,186.6223615,209.6863253,190.8610951,120.915525,841.8450379,221.3893241,158.0548062,187.0803412,288.0947499,110.2982201,212.8886341,150.5436805,203.0341486,129.7246466,125.792347,135.174794,275.879167,189.7280472,149.4244023
MIR6868,28.84258092,0,26.73997315,0,68.33103709,17.94350273,54.87199903,16.0196379,0,383.4917042,10.4956107,13.81801417,110.3089653,75.42434421,93.46168881,0,34.23323904,45.01519829,0,0,0,14.34619319,0,0
FOXJ1,32.97887684,752.1975734,97.11974785,65.902921,114.8975691,76.0327317,133.478736,31.60581053,26.79942897,1145.657378,12.23608886,25.71315045,139.4830642,67.63992213,29.33548176,39.81105374,31.46758502,256.6811732,22.29736213,132.3010275,0,66.57920194,16.33107783,0
RNF157-AS1,26.62593873,65.47601034,45.49078651,48.16324997,51.06442517,52.53309257,41.24757362,49.01324411,43.91403214,400.4841885,61.31746733,53.93989705,43.06012541,113.990571,22.80227196,94.63994742,14.44676936,34.62970007,45.90529001,50.88385356,207.2803116,80.21864095,58.73565028,85.92412764
RNF157,144.0743961,198.4974048,145.4292284,261.322815,133.0582805,165.4530182,165.7046997,168.9663868,181.4891914,1245.572623,280.5629406,212.4897303,168.1748208,510.270042,66.67792079,327.4505794,50.18394703,196.759215,251.4941257,100.3696598,230.4104159,248.4775889,231.1078515,525.3175088
UBALD2,119.1285994,319.9594372,203.0293234,411.745595,300.2424357,398.6285067,316.3287605,265.2269504,117.0508566,1526.645612,750.0481455,516.3247549,297.7940939,871.7408568,219.0213314,289.2793468,181.7058833,314.8881326,436.9945139,196.7944374,0,243.5722764,261.904111,458.0537132
QRICH2,89.07487979,199.4552336,69.01922766,92.59243689,84.4110162,75.68895696,93.13512286,77.06624765,59.16856487,458.0899715,54.81344047,81.04654128,83.08986994,96.20358778,50.68779383,65.67821905,63.60565453,78.06271963,79.90756826,126.8906218,0,62.38793,99.70332079,152.6845711
PRPSAP1,91.98675801,153.2608161,96.7743685,118.8797961,109.4525411,120.0063165,97.40654104,117.7432701,117.4365288,583.7136495,132.088824,120.6859254,121.187813,128.7680356,51.15204726,113.5907152,101.2333756,104.6106861,100.4562755,100.8059185,67.55734478,134.6717788,123.9840325,130.6882167
SPHK1,46.02664578,97.81368664,60.40714948,54.40152087,35.89855209,53.49731814,32.07079472,16.62182538,56.07055734,113.9576515,151.4971053,45.91610958,32.45321732,28.33195248,53.19302035,16.7277055,183.8951306,49.46642941,42.45259205,111.2894512,0,32.78572954,51.38921901,0
UBE2O,161.861164,266.0167698,112.9391724,226.1755619,162.7386101,156.7657213,164.0170512,155.8948327,140.5413372,592.2205041,178.8361722,127.4713423,127.6990111,210.7835797,98.33419122,144.8700478,153.8760874,143.0359739,114.6829513,150.5311862,213.2275402,193.7149934,186.3447612,117.8525849
AANAT,19.78579647,70.82927328,23.73854759,62.30339956,34.92616088,25.58363979,50.1890455,13.35960526,36.75066141,72.21597028,29.92904201,27.13611873,16.02447492,49.91440367,49.02837201,17.46060197,102.2233734,46.42105328,0,162.8194463,0,16.20933516,22.39517538,0
RHBDF2,78.96039801,141.0039656,130.8003506,228.1120282,132.3875505,132.7641166,221.4946546,60.31830776,148.108291,188.5727368,145.4776441,137.5690545,83.06867054,152.6618661,217.3177459,65.54145371,364.7404837,193.4260427,53.1454703,176.0169375,193.8239852,63.57061537,69.29489453,71.41872211
CYGB,12.15306715,45.96055713,28.16778864,27.21127829,18.71471194,5.670485788,9.248313676,7.762512518,32.37876108,39.38695219,17.02629763,39.59189821,23.23981106,8.580786271,15.0960035,9.546135884,48.32196401,16.12240665,5.238219746,130.6991262,0,9.671825121,12.71554618,45.75545628
PRCD,32.07334226,51.92184431,32.81127041,13.66253387,19.96322957,4.32487901,12.62449845,8.599888726,37.41708821,28.35984175,7.47420709,7.720756689,6.042614266,4.792736946,14.84723844,14.62428561,36.00503872,21.37102349,5.447986007,72.93966733,0,15.2458789,35.34198956,0
SNHG16,87.63541833,240.7667109,109.2929104,194.3175057,128.3139,159.8724613,241.4818063,307.9808238,91.3987716,559.2766087,274.0716239,190.6494393,150.2867111,260.8129952,108.1325952,204.5840699,275.3976009,116.0067284,163.9951448,111.2538841,84.97565347,289.6144436,140.1982235,352.2504785
SNORD1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORD1B,19.9151154,0,0,30.75231902,31.45396945,49.55824563,18.94390443,33.18353565,0,33.09898638,57.97575434,38.16403913,15.23314282,31.24722831,32.26653542,16.91152644,165.4606554,20.72128175,0,261.1895284,0,9.905704821,14.37023754,0
SNORD1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ST6GALNAC2,27.02670891,107.5510191,26.34804816,27.10547505,36.0851002,25.30739192,39.7556955,36.52178608,41.24043658,109.7492706,23.52247461,18.95489085,16.62350962,19.5269155,14.74673105,21.2943271,50.26652821,40.00684512,14.41121149,111.0882045,0,38.25014333,24.12591512,125.8808506
ST6GALNAC1,9.852000551,47.536537,13.24400319,21.67875492,17.50530102,7.048478398,21.08597136,11.2175203,21.87346124,36.0229251,2.688804861,10.61985188,4.898289741,16.48852566,69.16972258,12.54918923,37.41866411,28.44599986,4.246413121,100.7840866,134.2194951,9.310662482,12.440665,0
LOC105274304,4.87149008,20.32886772,7.22617795,6.017926144,7.694040285,15.75934893,7.414271273,0.541140943,2.884188483,10.525362,1.41816056,6.534785967,2.235732086,2.547822926,11.57611288,5.377806311,5.781968155,2.534344303,0,81.77955182,0,3.876897868,7.030285107,0
MXRA7,92.25450779,103.6921585,150.6185243,145.9447855,108.7450403,147.9520013,51.91411554,64.43850458,139.0903557,102.7187729,163.0204059,168.0462784,183.8443033,250.5584167,197.9283729,95.83502798,208.0546644,112.629579,272.6199976,119.926539,98.47886037,58.87564862,80.45594371,244.9352793
JMJD6,66.56166062,149.846216,76.12985486,65.34803391,81.00358828,131.8121474,98.90565213,60.3963698,82.13486528,85.47290602,129.5203022,85.26008742,65.81207691,89.11925194,87.63696972,64.13857188,109.4385437,77.8584197,96.63808987,118.3557441,0,94.09506841,79.27344305,63.30948457
METTL23,58.12217065,116.2577037,90.75384826,78.953446,80.06464951,142.4605368,76.48824107,86.40895596,59.50861409,68.27314431,103.0478141,81.2331742,63.51122242,101.4800267,75.99662575,68.28227604,128.6339891,82.75521303,135.6189871,57.31431658,0,114.7695455,80.72559769,263.2492605
SRSF2,222.3185362,274.1587919,290.797208,307.2751876,301.8566423,304.9430759,340.6083461,368.4086082,241.2842693,342.868129,293.3269264,302.6962297,352.1435798,440.107131,212.2045132,310.5106276,274.2110055,219.6205205,363.4278972,78.14622181,306.323525,413.5232339,289.6066419,211.6343601
MFSD11,75.42770594,153.0092951,87.8233762,89.60983926,94.06107337,100.0118049,97.83993148,134.1447074,90.21682025,95.60366097,67.00173522,92.59139356,111.8931809,130.9660664,67.75629543,100.7143402,101.5823425,85.21929903,67.86782872,110.5822616,0,121.2685649,103.1725024,152.9859069
LINC02080,36.60249735,60.81445027,9.551847782,19.67749683,30.40380451,20.57831853,21.14839768,24.39554582,20.86806195,19.37658651,9.274241415,13.50895648,18.25014453,10.20979129,15.52140634,47.19878206,48.91413864,20.31155787,28.04697367,103.8323623,0,13.2161689,18.78145794,0
