"interaction","name","selected","shared interaction","shared name"
"interacts with","CXCR1 (interacts with) VPS72","false","interacts with","CXCR1 (interacts with) VPS72"
"interacts with","CXCR1 (interacts with) ZNF623","false","interacts with","CXCR1 (interacts with) ZNF623"
"interacts with","PLSCR3 (interacts with) RPN1","false","interacts with","PLSCR3 (interacts with) RPN1"
"interacts with","PLSCR3 (interacts with) SERP1","false","interacts with","PLSCR3 (interacts with) SERP1"
"interacts with","PLSCR3 (interacts with) SPAG1","false","interacts with","PLSCR3 (interacts with) SPAG1"
"interacts with","PLSCR3 (interacts with) SSR3","false","interacts with","PLSCR3 (interacts with) SSR3"
"interacts with","TNIP1 (interacts with) TPX2","false","interacts with","TNIP1 (interacts with) TPX2"
"interacts with","TNIP1 (interacts with) TSEN15","false","interacts with","TNIP1 (interacts with) TSEN15"
"interacts with","TNIP1 (interacts with) WFDC8","false","interacts with","TNIP1 (interacts with) WFDC8"
"interacts with","TNIP1 (interacts with) XPO5","false","interacts with","TNIP1 (interacts with) XPO5"
"interacts with","TNIP1 (interacts with) ZNF695","false","interacts with","TNIP1 (interacts with) ZNF695"
"interacts with","B4GALT5 (interacts with) C14orf166","false","interacts with","B4GALT5 (interacts with) C14orf166"
"interacts with","B4GALT5 (interacts with) CACNB3","false","interacts with","B4GALT5 (interacts with) CACNB3"
"interacts with","B4GALT5 (interacts with) COL9A2","false","interacts with","B4GALT5 (interacts with) COL9A2"
"interacts with","B4GALT5 (interacts with) COMT","false","interacts with","B4GALT5 (interacts with) COMT"
"interacts with","B4GALT5 (interacts with) DIABLO","false","interacts with","B4GALT5 (interacts with) DIABLO"
"interacts with","B4GALT5 (interacts with) ESRRA","false","interacts with","B4GALT5 (interacts with) ESRRA"
"interacts with","B4GALT5 (interacts with) GPR83","false","interacts with","B4GALT5 (interacts with) GPR83"
"interacts with","B4GALT5 (interacts with) RAPSN","false","interacts with","B4GALT5 (interacts with) RAPSN"
"interacts with","C14orf166 (interacts with) CAV2","false","interacts with","C14orf166 (interacts with) CAV2"
"interacts with","C14orf166 (interacts with) CCRL1","false","interacts with","C14orf166 (interacts with) CCRL1"
"interacts with","C14orf166 (interacts with) CDH22","false","interacts with","C14orf166 (interacts with) CDH22"
"interacts with","C14orf166 (interacts with) CLDN11","false","interacts with","C14orf166 (interacts with) CLDN11"
"interacts with","C14orf166 (interacts with) CLDN1","false","interacts with","C14orf166 (interacts with) CLDN1"
"interacts with","C14orf166 (interacts with) COL14A1","false","interacts with","C14orf166 (interacts with) COL14A1"
"interacts with","C14orf166 (interacts with) CREB5","false","interacts with","C14orf166 (interacts with) CREB5"
"interacts with","C14orf166 (interacts with) CRHR2","false","interacts with","C14orf166 (interacts with) CRHR2"
"interacts with","C14orf166 (interacts with) CYP1B1","false","interacts with","C14orf166 (interacts with) CYP1B1"
"interacts with","C14orf166 (interacts with) DGKG","false","interacts with","C14orf166 (interacts with) DGKG"
"interacts with","C14orf166 (interacts with) EPHA6","false","interacts with","C14orf166 (interacts with) EPHA6"
"interacts with","C14orf166 (interacts with) EXT1","false","interacts with","C14orf166 (interacts with) EXT1"
"interacts with","C14orf166 (interacts with) FLNC","false","interacts with","C14orf166 (interacts with) FLNC"
"interacts with","C14orf166 (interacts with) FSTL1","false","interacts with","C14orf166 (interacts with) FSTL1"
"interacts with","C14orf166 (interacts with) GGCX","false","interacts with","C14orf166 (interacts with) GGCX"
"interacts with","C14orf166 (interacts with) GLI3","false","interacts with","C14orf166 (interacts with) GLI3"
"interacts with","C14orf166 (interacts with) HCN1","false","interacts with","C14orf166 (interacts with) HCN1"
"interacts with","C14orf166 (interacts with) IGSF11","false","interacts with","C14orf166 (interacts with) IGSF11"
"interacts with","C14orf166 (interacts with) KCNK2","false","interacts with","C14orf166 (interacts with) KCNK2"
"interacts with","C14orf166 (interacts with) LEPREL1","false","interacts with","C14orf166 (interacts with) LEPREL1"
"interacts with","C14orf166 (interacts with) LIPH","false","interacts with","C14orf166 (interacts with) LIPH"
"interacts with","C14orf166 (interacts with) MATN4","false","interacts with","C14orf166 (interacts with) MATN4"
"interacts with","C14orf166 (interacts with) MET","false","interacts with","C14orf166 (interacts with) MET"
"interacts with","C14orf166 (interacts with) NID1","false","interacts with","C14orf166 (interacts with) NID1"
"interacts with","C14orf166 (interacts with) PROS1","false","interacts with","C14orf166 (interacts with) PROS1"
"interacts with","C14orf166 (interacts with) PTPN14","false","interacts with","C14orf166 (interacts with) PTPN14"
"interacts with","C14orf166 (interacts with) RBP2","false","interacts with","C14orf166 (interacts with) RBP2"
"interacts with","C14orf166 (interacts with) RIMS4","false","interacts with","C14orf166 (interacts with) RIMS4"
"interacts with","C14orf166 (interacts with) SLC9A2","false","interacts with","C14orf166 (interacts with) SLC9A2"
"interacts with","C14orf166 (interacts with) TES","false","interacts with","C14orf166 (interacts with) TES"
"interacts with","C14orf166 (interacts with) TRAM1","false","interacts with","C14orf166 (interacts with) TRAM1"
"interacts with","C14orf166 (interacts with) TRPV6","false","interacts with","C14orf166 (interacts with) TRPV6"
"interacts with","C14orf166 (interacts with) ZMAT3","false","interacts with","C14orf166 (interacts with) ZMAT3"
"interacts with","DIABLO (interacts with) DKK4","false","interacts with","DIABLO (interacts with) DKK4"
"interacts with","DIABLO (interacts with) LXN","false","interacts with","DIABLO (interacts with) LXN"
"interacts with","DIABLO (interacts with) OR2L3","false","interacts with","DIABLO (interacts with) OR2L3"
"interacts with","DIABLO (interacts with) PRPH2","false","interacts with","DIABLO (interacts with) PRPH2"
"interacts with","DIABLO (interacts with) RARRES1","false","interacts with","DIABLO (interacts with) RARRES1"
"interacts with","DIABLO (interacts with) SEMA3A","false","interacts with","DIABLO (interacts with) SEMA3A"
"interacts with","ESRRA (interacts with) EXT1","false","interacts with","ESRRA (interacts with) EXT1"
"interacts with","ESRRA (interacts with) FAM126A","false","interacts with","ESRRA (interacts with) FAM126A"
"interacts with","ESRRA (interacts with) FLNC","false","interacts with","ESRRA (interacts with) FLNC"
"interacts with","ESRRA (interacts with) GLI3","false","interacts with","ESRRA (interacts with) GLI3"
"interacts with","ESRRA (interacts with) LAMB1","false","interacts with","ESRRA (interacts with) LAMB1"
"interacts with","ESRRA (interacts with) PHF20","false","interacts with","ESRRA (interacts with) PHF20"
"interacts with","GPR83 (interacts with) IQGAP3","false","interacts with","GPR83 (interacts with) IQGAP3"
"interacts with","GPR83 (interacts with) NCAPH","false","interacts with","GPR83 (interacts with) NCAPH"
"interacts with","GPR83 (interacts with) RACGAP1","false","interacts with","GPR83 (interacts with) RACGAP1"
"interacts with","GPR83 (interacts with) RTN4","false","interacts with","GPR83 (interacts with) RTN4"
"interacts with","GPR83 (interacts with) SH3PXD2B","false","interacts with","GPR83 (interacts with) SH3PXD2B"
"interacts with","GPR83 (interacts with) STK10","false","interacts with","GPR83 (interacts with) STK10"
"interacts with","GPR83 (interacts with) WDR43","false","interacts with","GPR83 (interacts with) WDR43"
"interacts with","BAALC (interacts with) BRMS1","false","interacts with","BAALC (interacts with) BRMS1"
"interacts with","BAALC (interacts with) LLPH","false","interacts with","BAALC (interacts with) LLPH"
"interacts with","BAALC (interacts with) SLC35A4","false","interacts with","BAALC (interacts with) SLC35A4"
"interacts with","BRMS1 (interacts with) C20orf26","false","interacts with","BRMS1 (interacts with) C20orf26"
"interacts with","BRMS1 (interacts with) COL14A1","false","interacts with","BRMS1 (interacts with) COL14A1"
"interacts with","BRMS1 (interacts with) CREG1","false","interacts with","BRMS1 (interacts with) CREG1"
"interacts with","BRMS1 (interacts with) FGD4","false","interacts with","BRMS1 (interacts with) FGD4"
"interacts with","BRMS1 (interacts with) GHR","false","interacts with","BRMS1 (interacts with) GHR"
"interacts with","BRMS1 (interacts with) HSD11B1","false","interacts with","BRMS1 (interacts with) HSD11B1"
"interacts with","BRMS1 (interacts with) INMT","false","interacts with","BRMS1 (interacts with) INMT"
"interacts with","BRMS1 (interacts with) KLF10","false","interacts with","BRMS1 (interacts with) KLF10"
"interacts with","BRMS1 (interacts with) LXN","false","interacts with","BRMS1 (interacts with) LXN"
"interacts with","BRMS1 (interacts with) PKHD1L1","false","interacts with","BRMS1 (interacts with) PKHD1L1"
"interacts with","BRMS1 (interacts with) SSBP2","false","interacts with","BRMS1 (interacts with) SSBP2"
"interacts with","BRMS1 (interacts with) TAC1","false","interacts with","BRMS1 (interacts with) TAC1"
"interacts with","BRMS1 (interacts with) TFCP2L1","false","interacts with","BRMS1 (interacts with) TFCP2L1"
"interacts with","BRMS1 (interacts with) TNFRSF11B","false","interacts with","BRMS1 (interacts with) TNFRSF11B"
"interacts with","BACE1 (interacts with) TRIP13","false","interacts with","BACE1 (interacts with) TRIP13"
"interacts with","C3orf34 (interacts with) NUCB1","false","interacts with","C3orf34 (interacts with) NUCB1"
"interacts with","C3orf34 (interacts with) SLC1A5","false","interacts with","C3orf34 (interacts with) SLC1A5"
"interacts with","CHN2 (interacts with) CHPF","false","interacts with","CHN2 (interacts with) CHPF"
"interacts with","CHN2 (interacts with) CTTN","false","interacts with","CHN2 (interacts with) CTTN"
"interacts with","CHN2 (interacts with) DHCR7","false","interacts with","CHN2 (interacts with) DHCR7"
"interacts with","CHN2 (interacts with) IGF2BP1","false","interacts with","CHN2 (interacts with) IGF2BP1"
"interacts with","CHN2 (interacts with) IGLON5","false","interacts with","CHN2 (interacts with) IGLON5"
"interacts with","CHN2 (interacts with) KIF23","false","interacts with","CHN2 (interacts with) KIF23"
"interacts with","CHN2 (interacts with) LARP1","false","interacts with","CHN2 (interacts with) LARP1"
"interacts with","CHN2 (interacts with) NPC1","false","interacts with","CHN2 (interacts with) NPC1"
"interacts with","CHN2 (interacts with) SH3PXD2B","false","interacts with","CHN2 (interacts with) SH3PXD2B"
"interacts with","EIF2B4 (interacts with) ERI1","false","interacts with","EIF2B4 (interacts with) ERI1"
"interacts with","EIF2B4 (interacts with) FGFR1","false","interacts with","EIF2B4 (interacts with) FGFR1"
"interacts with","EIF2B4 (interacts with) NAALAD2","false","interacts with","EIF2B4 (interacts with) NAALAD2"
"interacts with","EIF2B4 (interacts with) PLK2","false","interacts with","EIF2B4 (interacts with) PLK2"
"interacts with","EIF2B4 (interacts with) PPP1R3B","false","interacts with","EIF2B4 (interacts with) PPP1R3B"
"interacts with","EIF2B4 (interacts with) SEC63","false","interacts with","EIF2B4 (interacts with) SEC63"
"interacts with","EIF2B4 (interacts with) STX11","false","interacts with","EIF2B4 (interacts with) STX11"
"interacts with","EIF2B4 (interacts with) TYW3","false","interacts with","EIF2B4 (interacts with) TYW3"
"interacts with","GALNT11 (interacts with) SLC2A1","false","interacts with","GALNT11 (interacts with) SLC2A1"
"interacts with","GHSR (interacts with) GSTP1","false","interacts with","GHSR (interacts with) GSTP1"
"interacts with","GHSR (interacts with) HM13","false","interacts with","GHSR (interacts with) HM13"
"interacts with","GHSR (interacts with) HYI","false","interacts with","GHSR (interacts with) HYI"
"interacts with","GHSR (interacts with) IGFBP6","false","interacts with","GHSR (interacts with) IGFBP6"
"interacts with","GHSR (interacts with) METRNL","false","interacts with","GHSR (interacts with) METRNL"
"interacts with","GHSR (interacts with) MMP19","false","interacts with","GHSR (interacts with) MMP19"
"interacts with","GHSR (interacts with) NTAN1","false","interacts with","GHSR (interacts with) NTAN1"
"interacts with","GHSR (interacts with) PLEKHF1","false","interacts with","GHSR (interacts with) PLEKHF1"
"interacts with","GHSR (interacts with) PLSCR3","false","interacts with","GHSR (interacts with) PLSCR3"
"interacts with","GHSR (interacts with) S100A10","false","interacts with","GHSR (interacts with) S100A10"
"interacts with","GHSR (interacts with) S100A11","false","interacts with","GHSR (interacts with) S100A11"
"interacts with","GHSR (interacts with) SLCO4A1","false","interacts with","GHSR (interacts with) SLCO4A1"
"interacts with","GHSR (interacts with) TMBIM1","false","interacts with","GHSR (interacts with) TMBIM1"
"interacts with","GHSR (interacts with) TMED3","false","interacts with","GHSR (interacts with) TMED3"
"interacts with","GHSR (interacts with) TPD52L2","false","interacts with","GHSR (interacts with) TPD52L2"
"interacts with","GHSR (interacts with) VKORC1","false","interacts with","GHSR (interacts with) VKORC1"
"interacts with","LUC7L2 (interacts with) MAFF","false","interacts with","LUC7L2 (interacts with) MAFF"
"interacts with","LUC7L2 (interacts with) PQLC1","false","interacts with","LUC7L2 (interacts with) PQLC1"
"interacts with","LRGUK (interacts with) OGFOD1","false","interacts with","LRGUK (interacts with) OGFOD1"
"interacts with","LRGUK (interacts with) PLIN2","false","interacts with","LRGUK (interacts with) PLIN2"
"interacts with","LRGUK (interacts with) RALBP1","false","interacts with","LRGUK (interacts with) RALBP1"
"interacts with","MNX1 (interacts with) MPO","false","interacts with","MNX1 (interacts with) MPO"
"interacts with","MNX1 (interacts with) MS4A4A","false","interacts with","MNX1 (interacts with) MS4A4A"
"interacts with","MNX1 (interacts with) MS4A7","false","interacts with","MNX1 (interacts with) MS4A7"
"interacts with","MNX1 (interacts with) S100B","false","interacts with","MNX1 (interacts with) S100B"
"interacts with","MNX1 (interacts with) S1PR3","false","interacts with","MNX1 (interacts with) S1PR3"
"interacts with","MNX1 (interacts with) SCN4B","false","interacts with","MNX1 (interacts with) SCN4B"
"interacts with","PDAP1 (interacts with) PLA2G5","false","interacts with","PDAP1 (interacts with) PLA2G5"
"interacts with","PDAP1 (interacts with) POU2F2","false","interacts with","PDAP1 (interacts with) POU2F2"
"interacts with","PDAP1 (interacts with) PTGFR","false","interacts with","PDAP1 (interacts with) PTGFR"
"interacts with","PDAP1 (interacts with) RBMS3","false","interacts with","PDAP1 (interacts with) RBMS3"
